Seizure DateTime,CallTypeId,ALI Latitude,ALI Longitude,Cell Tower Address
5/3/2020 16:45,911 Calls,36.101685,-86.871452,5801C OLD HARDING RD - SW
5/3/2020 16:45,911 Calls,36.083854,-86.704981,1267 ANTIOCH PKE - SECTOR SW
5/3/2020 16:45,911 Calls,36.145202,-86.761587,WIRELESS CALLER
5/3/2020 16:45,911 Calls,36.134174,-86.758179,510 INTERSTATE BLVD S - SW
5/3/2020 16:46,911 Calls,36.038849,-86.741844,5712A EDMONDSON PIKE - SE
5/3/2020 16:46,911 Calls,36.25071,-86.689766,607E LARKIN SPRINGS RD - SW
5/3/2020 16:46,911 Calls,36.259485,-86.678717,96 D VANDIVER DR - SECTOR S
5/3/2020 16:46,911 Calls,36.134525,-86.632393,3342 E LAKE DR - SW
5/3/2020 16:46,911 Calls,36.015072,-86.707581,6329A NOLENSVILLE RD - SE
5/3/2020 16:47,911 Calls,36.077836,-87.026954,8013 C MCCRORY LN - N
5/3/2020 16:47,911 Calls,36.387395,-86.896169,4451A OLD COOPERTOWN RD - SE
5/3/2020 16:47,911 Calls,36.040124,-86.73794,483 OLD HICKORY BLVD - E SECTOR
5/3/2020 16:47,911 Calls,36.126728,-86.770149,88C OCEANSIDE DR - SW
5/3/2020 16:48,911 Calls,36.047044,-86.750407,WIRELESS CALLER
5/3/2020 16:48,911 Calls,36.096225,-86.786778,3901 GRANNY WHITE PKE - SECTOR S
5/3/2020 16:48,911 Calls,36.038849,-86.741867,5712A EDMONDSON PIKE - W
5/3/2020 16:49,911 Calls,36.176048,-86.811966,2101-D HEIMAN ST - SECTOR N
5/3/2020 16:49,911 Calls,36.048943,-86.722791,5646 AMALIE DR - N
5/3/2020 16:49,911 Calls,36.231277,-86.614967,451A SHUTE LN - SW
5/3/2020 16:49,911 Calls,36.111664,-86.854523,222 BELLE MEADE BLVD - W
5/3/2020 16:49,911 Calls,36.130966,-86.781799,1823-C 12TH AV - SECTOR SE S
5/3/2020 16:50,911 Calls,36.165597,-86.680434,WIRELESS CALLER
5/3/2020 16:50,911 Calls,36.126965,-86.804886,2405 21 AVE S - SE
5/3/2020 16:50,911 Calls,36.125793,-86.847568,4400 HARDING PIKE - NW
5/3/2020 16:51,911 Calls,36.118317,-86.893295,796 DAVIDSON DR - SE
5/3/2020 16:51,911 Calls,36.019514,-86.652389,5533 A PETTUS RD - SECTOR SE
5/3/2020 16:51,911 Calls,36.101707,-86.871429,5801C OLD HARDING RD - SE
5/3/2020 16:51,911 Calls,36.253467,-86.730366,619 DUE WEST AVE. W - NE SECTOR
5/3/2020 16:51,911 Calls,36.265549,-86.736115,524 BOYDS HILLTOP DR - SE
5/3/2020 16:52,911 Calls,36.125708,-86.847374,4400 HARDING PIKE - E
5/3/2020 16:52,911 Calls,36.244798,-86.638892,2909 LAWRENCE CT - SE
5/3/2020 16:53,911 Calls,36.174877,-86.606255,5655 FIRST BLVD - SECTOR SE
5/3/2020 16:53,911 Calls,36.076271,-86.759743,4813 TROUSDALE DR - SE
5/3/2020 16:53,911 Calls,36.048943,-86.722794,5646 AMALIE DR - N
5/3/2020 16:53,911 Calls,36.103767,-86.797852,3901 GRANNY WHITE PIKE - SW
5/3/2020 16:53,911 Calls,36.093135,-86.770298,4815 B TROUSDALE DR - N SECTOR
5/3/2020 16:53,911 Calls,36.385152,-86.898057,WIRELESS CALLER
5/3/2020 16:53,911 Calls,36.177303,-86.812398,2101-D HEIMAN ST - SECTOR N
5/3/2020 16:54,911 Calls,36.033,-86.945972,8609 LEWIS RD. - SE SECTOR
5/3/2020 16:54,911 Calls,36.142831,-86.702793,1950 DABBS AVE - W
5/3/2020 16:54,911 Calls,36.149826,-86.750366,546 EXPRESSWAY PARK DR - SW
5/3/2020 16:54,911 Calls,36.135943,-86.80506,WIRELESS CALLER
5/3/2020 16:55,911 Calls,36.094626,-86.827912,WIRELESS CALLER
5/3/2020 16:55,911 Calls,36.185049,-86.748283,1051G CHICAMAUGA AVE - NE
5/3/2020 16:55,911 Calls,36.103917,-86.736975,WIRELESS CALLER
5/3/2020 16:55,911 Calls,36.109647,-86.814373,2205 CRESTMOOR RD - SE
5/3/2020 16:55,911 Calls,36.164267,-86.600568,4061 TIMBERVIEW LA - SECTOR SW
5/3/2020 16:56,911 Calls,36.116837,-86.697342,1306 MURFREESBORO PIKE - SW
5/3/2020 16:56,911 Calls,36.212161,-86.748862,610G BEN ALLEN RD - SE
5/3/2020 16:56,911 Calls,36.038849,-86.741844,5712A EDMONDSON PIKE - SE
5/3/2020 16:56,911 Calls,36.206829,-86.580765,3009D DARRINGTON WAY - SW
5/3/2020 16:56,911 Calls,36.109647,-86.814373,2205 CRESTMOOR RD - SE
5/3/2020 16:57,911 Calls,36.109646,-86.814369,2205 CRESTMOOR RD - SE
5/3/2020 16:57,911 Calls,36.103048,-86.739442,WIRELESS CALLER
5/3/2020 16:57,911 Calls,36.14782,-86.758754,809 HEATHCOTE AV - SECTOR SW
5/3/2020 16:57,911 Calls,36.108391,-86.637497,2735 COUCHVILLE PIKE - N
5/3/2020 16:57,911 Calls,36.134216,-86.909173,5758 RIVER RD - SE
5/3/2020 16:57,911 Calls,36.051056,-86.603142,3630 PIN HOOK RD - SE
5/3/2020 16:57,911 Calls,36.134216,-86.909172,5758 RIVER RD - SE
5/3/2020 16:58,911 Calls,36.222385,-86.696205,121 F MUSIC CITY CIR - SW
